,p_opt,ip_opt,Temp,ip,RRDD,I,p,L,AUDPC,GDUsum,H,HSEN,LeakI,LeakL,R,LAT,CumuLeak,DIS,TOTSITES,Sev,DVS8,RAUPC,GDU,RTinc,SITEmax,RRG,RG,Rc_W,RRLEX,inocp,RcOpt,RcT,RcA,Rc,COFR,Agg,RRSEN,RSEN,RLEX,RDI,REM,RT,RDL,RI
13,10,28,27.493537349999997,28.0,0.0001,25.248435269210393,12.79338566609,106.80004993047626,0.00018111510610410055,184.05435749999998,7412357.530914935,142602.72073411755,0.0353460245630222,0.044242716144691746,12.999326753257003,0,0.07958874070771395,145.12740069365137,7555105.379049746,1.9209182852179485e-05,0.20547754366812218,1.9209182852179485e-05,13.493537349999997,13.493537349999997,10000000,0.173,313518.09186696674,3,0.01,10,0.24,0.41051701200000024,1.0,0.2955722486400002,0.9999804212683107,1,0.002307,17100.308923820758,0.25247940936870683,0.0025248435269210395,0.999948211789,0.0,0.010680004993047627,17.46259067624078
14,10,28,27.4706186,28.0,0.0001,24.49844162326318,12.769983999369675,124.251960601724,0.00020032428895628003,197.54789484999998,7708757.598787996,159703.0296579383,0.03787086808994324,0.05492272113773937,13.999274965046004,0,0.0927935892276826,162.84247077926085,7868623.470916714,2.0695166236018827e-05,0.26440128755458503,2.0695166236018827e-05,13.470618600000002,13.470618600000002,10000000,0.173,284243.5847499706,3,0.01,10,0.24,0.41235051199999984,1.0,0.2968923686399999,0.9999788760991867,1,0.002307,17784.10388040391,0.2449792412061225,0.0024498441623263183,0.999948211789,0.0,0.0124251960601724,17.273246718931556
15,10,28,27.644565449999998,28.0,0.0001,23.741022808517975,12.949767112804622,141.5127821245954,0.00022101945519229887,211.01851344999997,7975199.561431603,177487.13353834223,0.04032071225226956,0.06734791719791176,14.999223176835004,0,0.10766862945018132,180.36069673939855,8152867.055666684,2.212236450170472e-05,0.32322494956331865,2.212236450170472e-05,13.644565449999998,13.644565449999998,10000000,0.173,254850.69156266563,3,0.01,10,0.24,0.38629126620000026,1.0,0.2781297116640002,0.9999773853159974,1,0.002307,18398.785488222707,0.23740485912789264,0.0023741022808517974,0.999948211789,4.7818574116278585,0.01415127821245954,16.602934501687336
16,10,28,27.543732650000003,28.0,0.0001,27.757962765203875,12.844939459331695,153.3197079364424,0.00024314181969400359,224.66307889999996,8211634.627166685,195885.91902656492,0.04269481453312136,0.0814991954103713,15.999171388624005,0,0.12419400994349267,197.20103610021377,8407717.747229349,2.3454764066645643e-05,0.38280820480349326,2.3454764066645643e-05,13.543732650000003,13.543732650000003,10000000,0.173,226201.65343718813,3,0.01,10,0.24,0.40282784539999955,1.0,0.29003604868799965,0.9999759857434705,1,0.002307,18944.241184873543,0.2775729617836529,0.0027757962765203874,0.999948211789,5.0746613498439,0.015331970793644241,18.050616505835585
17,10,28,27.33549505,28.0,0.0001,32.107473068765906,12.633735043863675,166.28033112164044,0.0002665965837606492,238.20681154999997,8418873.711229531,214830.16021143846,0.045470610809641744,0.09683116620401555,16.999119600413003,0,0.1423017770136573,215.529225567833,8633919.400666537,2.4963080562368257e-05,0.44195114213973785,2.4963080562368257e-05,13.335495049999999,13.335495049999999,10000000,0.173,198964.87878108077,3,0.01,10,0.24,0.4231603960000001,1.0,0.30467548512000003,0.9999743999357398,1,0.002307,19422.34175180653,0.32106651115392115,0.003210747306876591,0.999948211789,13.51857701552633,0.016628033112164046,19.78210950416068
18,10,28,27.71422815,28.0,0.0001,44.94395763635028,13.023194794228578,172.52723557716263,0.0002915596643230175,251.54230659999996,8598396.14508279,234252.50196324498,0.04868135811651834,0.1134591993161796,17.999067812202004,0,0.16214055743269792,235.6324015831476,8832884.279447619,2.6676722362526336e-05,0.5001847449781658,2.6676722362526336e-05,13.71422815,13.71422815,10000000,0.173,173611.09330561187,3,0.01,10,0.24,0.37486658339999995,1.0,0.26990394004799995,0.9999725965237632,1,0.002307,19836.500006706,0.44942726015675205,0.004494395763635028,0.999948211789,6.966064274148573,0.017252723557716263,22.130218828128484
19,10,28,28.24162705,28.0,0.0001,51.35500656310297,13.496387953678477,187.67413740758482,0.00031823638668554384,265.25653474999996,8752148.158735609,254089.00196995097,0.053175753880153366,0.13071192287389585,18.999016023991004,0,0.1838876767540492,258.21204767143286,9006495.37275323,2.8669536482812736e-05,0.5600722041484714,2.8669536482812736e-05,14.241627050000002,14.241627050000002,10000000,0.173,150428.68470711898,3,0.01,10,0.24,0.2883731637999997,1.0,0.2076286779359998,0.9999704981651065,1,0.002307,20191.20590220305,0.5135349149617839,0.005135500656310297,0.999948211789,6.523766638476772,0.018767413740758482,20.662457546749124
20,10,28,28.099968150000002,28.0,0.0001,57.387224404096216,13.400313561139688,201.79406090211643,0.0003469059231683566,279.49816179999993,8882364.461548062,274280.207872154,0.058311254536463665,0.14947933661465435,19.998964235780004,0,0.207790591151118,279.38804013314376,9156924.057460349,3.0511123427470182e-05,0.6222627152838425,3.0511123427470182e-05,14.099968150000002,14.099968150000002,10000000,0.173,129551.18477392566,3,0.01,10,0.24,0.31160522339999963,1.0,0.22435576084799974,0.9999685467474703,1,0.002307,20491.61491279138,0.5738541938923505,0.005738722440409622,0.999948211789,6.807431029042997,0.020179406090211644,22.874749428653388
21,10,28,27.83886265,28.0,0.0001,63.76282269280215,13.15666416677713,217.8411998956366,0.00037741704659582676,293.59812994999993,8991400.582805574,294771.82278494537,0.06404997697687329,0.169658742704866,20.998912447569005,0,0.23370871968173929,302.8366437556895,9286475.242234275,3.2610504616262636e-05,0.6838346286026198,3.2610504616262636e-05,13.83886265,13.83886265,10000000,0.173,110989.65376480244,3,0.01,10,0.24,0.3544265254000001,1.0,0.255187098288,0.9999663204367817,1,0.002307,20743.16124453246,0.637606751887843,0.006376282269280216,0.999948211789,6.364054393365451,0.02178411998956366,26.27090168630954
22,10,28,27.3167306,28.0,0.0001,69.75815934399716,12.615043878197525,237.72626306859112,0.0004100275512120894,307.43699259999994,9081620.166817406,315514.9840294778,0.0704262592461535,0.19144286269442967,21.998860659358005,0,0.2618691219405832,329.74515219388684,9397464.895999078,3.508873465803252e-05,0.7442663432314407,3.508873465803252e-05,13.3167306,13.3167306,10000000,0.173,94665.51266458638,3,0.01,10,0.24,0.424661552,1.0,0.30575631744,0.9999636922516211,1,0.002307,20951.297824847756,0.6975562658230032,0.006975815934399717,0.999948211789,6.730646593192429,0.023772626306859113,31.32822350452392
23,10,28,27.242058150000002,28.0,0.0001,76.17943817528919,12.541207812449782,262.30006735361576,0.0004451162858701219,320.75372319999997,9155302.355877375,336466.28185432556,0.07740207518055323,0.21521548900128878,22.998808871147006,0,0.29261756418184204,361.7709319642338,9492130.408663666,3.811272247524517e-05,0.8024180052401745,3.811272247524517e-05,13.242058150000002,13.242058150000002,10000000,0.173,80439.80422249231,3,0.01,10,0.24,0.4306353479999998,1.0,0.3100574505599999,0.999960486653185,1,0.002307,21121.282635009105,0.7617642807072841,0.00761794381752892,0.999948211789,17.005507083315514,0.026230006735361577,33.61906908037726
24,10,28,26.816205000000004,28.0,0.0001,92.93914338370546,12.136111036313903,278.88739934394215,0.0004832290083453671,333.99578134999996,9214586.496631498,357587.56448933465,0.08502001899808215,0.24144549573665036,23.998757082936006,0,0.3264655147347325,396.15176532531837,9572570.212886158,4.138405428377395e-05,0.8602435866812225,4.138405428377395e-05,12.816205000000004,12.816205000000004,10000000,0.173,68137.58528153303,3,0.01,10,0.24,0.46470359999999966,1.0,0.33458659199999974,0.9999570100367585,1,0.002307,21258.051147728867,0.929351479333477,0.009293914338370545,0.999948211789,16.80388788831208,0.027888739934394217,41.09485442403462
25,10,28,27.57499265,28.0,0.0001,109.66314062522363,12.877255963957236,303.1504771397303,0.0005246130626291411,346.81198635,9261424.006559398,378845.6156370635,0.09431393333645269,0.2693342356710446,24.998705294725006,0,0.3636481690074973,438.1759712286864,9640707.79816769,4.545060180249068e-05,0.9162095473799126,4.545060180249068e-05,13.574992649999999,13.574992649999999,10000000,0.173,57566.743425154535,3,0.01,10,0.24,0.3977012054000002,1.0,0.2863448678880002,0.9999526902946089,1,0.002307,21366.105283132532,1.096579524943484,0.010966314062522364,0.999948211789,16.26783896976903,0.03031504771397303,41.399991919862785
26,10,28,27.43688535,28.0,0.0001,126.01664459408462,12.735695283971639,328.25231504211007,0.0005700636644316318,360.386979,9297582.148129975,400211.72092019604,0.10528024739897505,0.2996492833850176,25.998653506514007,0,0.4049295307839927,480.67254267349267,9698274.541592844,4.956268670391208e-05,0.9754889912663754,4.956268670391208e-05,13.43688535,13.43688535,10000000,0.173,48531.98817800284,3,0.01,10,0.24,0.4150491719999999,1.0,0.29883540383999996,0.9999483040121427,1,0.002307,21449.522115735854,1.2601013003915589,0.012601664459408463,0.999948211789,17.46259067624078,0.03282523150421101,47.65628809818206
27,10,28,27.617430900000002,28.0,0.0001,143.72678669446856,12.921389633109339,358.41318723254716,0.0006196263511355439,373.82386435,9324615.697802844,421661.2430359319,0.11788191185838352,0.33247451488922863,26.998601718303007,0,0.45035642674761217,529.5889320720663,9746806.529770847,5.433461005453211e-05,1.0341653465065503,5.433461005453211e-05,13.617430900000002,13.617430900000002,10000000,0.173,40844.12026248286,3,0.01,10,0.24,0.39074133239999964,1.0,0.2813337593279997,0.9999432085060567,1,0.002307,21511.88851483116,1.4371862423553252,0.014372678669446857,0.999948211789,17.273246718931556,0.03584131872325472,50.43290084163053
28,10,28,26.8520819,28.0,0.0001,161.422898765297,12.169227004844213,391.53700003652284,0.000673960961190076,387.44129525,9343896.059463412,443173.13155076304,0.13225459052783037,0.3683158336124833,27.998549930092008,0,0.5005704241403137,581.4590191560521,9787650.65003333,5.940741450085083e-05,1.0936301102620087,5.940741450085083e-05,12.852081900000002,12.852081900000002,10000000,0.173,34326.14540082902,3,0.01,10,0.24,0.4618334479999998,1.0,0.3325200825599999,0.9999377751171207,1,0.002307,21556.368309182093,1.6141285424432728,0.0161422898765297,0.0,16.602934501687336,0.039153700003652286,63.673015619568936
29,10,28,26.6140384,28.0,0.0001,179.62381951955106,11.952820782034813,438.5679274544008,0.0007333683756909268,400.29337714999997,9356600.549410896,464729.49985994515,0.14839688040436005,0.4074695336161356,27.998549930092008,0,0.5558664140204956,646.7461633180643,9821976.79543416,6.584684293071334e-05,1.149752738646288,6.584684293071334e-05,12.614038399999998,12.614038399999998,10000000,0.173,28816.471836121294,3,0.01,10,0.24,0.48087692800000015,1.0,0.3462313881600001,0.9999308828608576,1,0.002307,21585.67756749094,1.7961140443502406,0.017962381951955108,6.478557780704619,18.050616505835585,0.043856792745440076,72.18710588690558
30,10,28,27.192010600000003,28.0,0.0001,192.9740299070803,12.492202718406375,492.66056004272536,0.0007992152186216401,412.90741555,9363757.360459596,486315.1774274361,0.16635926235631515,0.45132632636157566,34.47710771079662,0,0.6176855887178908,720.7293832493202,9850793.26727028,7.316460346843103e-05,1.2048358757641922,7.316460346843103e-05,13.192010600000003,13.192010600000003,10000000,0.173,24170.446603625103,3,0.01,10,0.24,0.4346391519999997,1.0,0.31294018943999974,0.999923035819366,1,0.002307,21602.188330580288,1.9295917781898486,0.01929740299070803,0.0,19.78210950416068,0.049266056004272536,70.38468166085971
31,10,28,26.504823000000002,28.0,0.0001,214.66643378644014,11.856087548907288,543.2138661434201,0.0008723798220900712,426.09942615,9366253.304459201,507917.3657580164,0.1856566653470232,0.5005923823658482,34.47710771079662,0,0.6862490477128714,793.0436566883698,9874963.713873906,8.030851349602197e-05,1.262442908951965,8.030851349602197e-05,12.504823000000002,12.504823000000002,10000000,0.173,20260.402436230834,3,0.01,10,0.24,0.48961415999999985,1.0,0.3525221951999999,0.9999153368492889,1,0.002307,21607.94647338738,2.1464825944980386,0.021466643378644016,0.0,22.130218828128484,0.054321386614342014,85.66827561710397
32,10,28,26.698622399999998,28.0,0.0001,238.921668565688,12.028829254497667,606.6976015457813,0.0009526883355860931,438.60424915,9364817.945663832,529525.3122314038,0.2071233087256672,0.5549137689801903,34.47710771079662,0,0.7620370777058575,880.8584148999718,9895224.116310135,8.901854112107146e-05,1.3170491229257641,8.901854112107146e-05,12.698622399999998,12.698622399999998,10000000,0.173,16974.882412233434,3,0.01,10,0.24,0.47411020800000014,1.0,0.3413593497600001,0.9999059484579499,1,0.002307,21604.63510064646,2.388991976143302,0.0238921668565688,0.0,20.662457546749124,0.06066976015457813,91.55047475581354
33,10,28,26.933559499999998,28.0,0.0001,261.94922592172384,12.245109905792628,677.524948994691,0.0010417068767071646,451.30287154999996,9360094.253508687,551129.9473320502,0.231015475582236,0.6155835291347684,34.47710771079662,0,0.8465990047170044,974.7978816319285,9912198.998722369,9.834325176054021e-05,1.3725016224890827,9.834325176054021e-05,12.933559499999998,12.933559499999998,10000000,0.173,14217.58370194137,3,0.01,10,0.24,0.4553152400000002,1.0,0.3278269728000001,0.999895866820736,1,0.002307,21593.73754284454,2.6192194831602285,0.026194922592172386,0.0,22.874749428653388,0.0677524948994691,95.86507942631985
34,10,28,27.0007897,28.0,0.0001,287.41699991094526,12.308439998082036,750.447526497458,0.0011400501284677049,464.23643104999996,9352619.615368875,572723.6848748947,0.2572103981744084,0.6833360240342375,34.47710771079662,0,0.9405464222086459,1073.2821805414087,9926416.582424311,0.00010812383014851095,1.4289800482532748,0.00010812383014851095,13.000789699999999,13.000789699999999,10000000,0.173,11905.820462307809,3,0.01,10,0.24,0.4499368240000001,1.0,0.3239545132800001,0.9998852557816151,1,0.002307,21576.493552655997,2.8738402047193996,0.02874169999109453,0.0,26.27090168630954,0.0750447526497458,103.0993504764369
35,10,28,27.06698435,28.0,0.0001,316.53300010198313,12.37143790203331,827.2009305349357,0.001248173958616216,477.23722074999995,9342842.969087845,594300.1784275507,0.28595209816550293,0.7583807766839834,34.47710771079662,0,1.0443328748494864,1179.255371222565,9938322.402886618,0.00011865738737556415,1.4857520556768558,0.00011865738737556415,13.066984349999998,13.066984349999998,10000000,0.173,9969.0230085592,3,0.01,10,0.24,0.4446412520000001,1.0,0.3201417014400001,0.9998737957441779,1,0.002307,21553.93882968566,3.1649305229026212,0.03165330001019832,0.0,31.32822350452392,0.08272009305349357,111.32262425414343
36,10,28,26.9992459,28.0,0.0001,350.9945008293995,12.306978408275562,907.1126111915016,0.0013668313459917801,490.30420509999993,9331143.565711942,615854.1172572364,0.31760539817570127,0.841100869737477,34.47710771079662,0,1.1587062679131783,1293.742925999611,9948291.425895177,0.000130046745779082,1.542813122707423,0.000130046745779082,12.999245899999998,12.999245899999998,10000000,0.173,8347.252223921178,3,0.01,10,0.24,0.4500603280000001,1.0,0.3240434361600001,0.9998613713777855,1,0.002307,21526.94830609745,3.5094584294534465,0.03509945008293995,0.0,74.71392350441188,0.09071126111915016,123.72169685407721
37,10,28,27.2138453,28.0,0.0001,429.18278331318186,12.513535441581979,956.0296732800477,0.001496878091770862,503.30345099999994,9317836.638474481,637381.0655633338,0.35270484825864123,0.9318121308566272,34.47710771079662,0,1.2845169791152684,1420.9740812831415,9956638.678119099,0.00014271624463041944,1.5995783886462878,0.00014271624463041944,13.2138453,13.2138453,10000000,0.173,6989.783247261696,3,0.01,10,0.24,0.4328923760000001,1.0,0.31168251072000003,0.9998475228242034,1,0.002307,21496.24922496063,4.291173427344817,0.042918278331318185,0.0,0.0,0.09560296732800477,143.74837077697805
38,10,28,27.043849,28.0,0.0001,433.4310384621954,12.349346653956102,1099.6824410896977,0.0016395943364012815,516.5172962999999,9303182.132952578,658877.3147882945,0.3956231265899594,1.027415098184632,34.47710771079662,0,1.4230382247745914,1569.0136254874642,9963628.461366361,0.0001574741201532416,1.657280769868995,0.0001574741201532416,13.043849000000002,13.043849000000002,10000000,0.173,5853.819136705304,3,0.01,10,0.24,0.44649207999999985,1.0,0.32147429759999985,0.9998313750039339,1,0.002307,21462.4412807216,4.333579511550398,0.04334310384621954,0.0,41.399991919862785,0.10996824410896977,149.31344295694146
39,10,28,26.765741050000003,28.0,0.0001,479.12126678976233,12.08983446708212,1207.4859238826675,0.0017970684565545231,529.5611452999999,9287419.863786094,680339.7560690161,0.43896623043617894,1.1373833422936017,34.47710771079662,0,1.5763495727297807,1722.6606479559564,9969482.280503066,0.00017279339081878881,1.7142408091703052,0.00017279339081878881,12.765741050000003,12.765741050000003,10000000,0.173,4903.354124581718,3,0.01,10,0.24,0.4687407159999998,1.0,0.33749331551999984,0.9998145511662218,1,0.002307,21426.07772575452,4.790324143095978,0.047912126678976236,0.0,47.65628809818206,0.12074859238826675,171.67023774689636
40,10,28,26.81142345,28.0,0.0001,531.5199669043614,12.131711060205356,1331.3791249389935,0.001969861847373312,542.3268863499999,9270720.679623032,701765.8337947705,0.48687835711515515,1.2581319346818685,34.47710771079662,0,1.7450102917970236,1899.1212098459487,9974385.63462765,0.0001903998180351931,1.7699864032751087,0.0001903998180351931,12.81142345,12.81142345,10000000,0.173,4108.120742824669,3,0.01,10,0.24,0.46508612400000005,1.0,0.33486200928000004,0.9997951904369383,1,0.002307,21387.552707890336,5.3141110653218115,0.05315199669043614,0.0,114.10591646119946,0.13313791249389936,187.94939088707432
41,10,28,26.854903999999998,28.0,0.0001,650.8868424341922,12.17183959706342,1405.0894614523745,0.002160261665408505,555.1383097999999,9253247.984156014,723153.3865026608,0.5400303538055913,1.3912698471757678,34.47710771079662,0,1.9313002009813591,2092.3847117983446,9978493.755370473,0.00020968943440709305,1.8259314838427942,0.00020968943440709305,12.854903999999998,12.854903999999998,10000000,0.173,3442.7452354333527,3,0.01,10,0.24,0.4616076800000002,1.0,0.3323575296000001,0.9997739267678544,1,0.002307,21347.243199447927,6.507396943419621,0.06508868424341922,0.0,72.18710588690558,0.14050894614523746,226.27823722415366
42,10,28,27.038023250000002,28.0,0.0001,729.516256580274,12.343796250058851,1559.0400838434773,0.002369951099815598,567.9932137999999,9235110.700557832,744500.6297021087,0.6051190380490105,1.5317787933210054,34.47710771079662,0,2.1368978313700158,2325.170345965918,9981936.500605905,0.00023293780178072459,1.88206643580786,0.00023293780178072459,13.038023250000002,13.038023250000002,10000000,0.173,2885.958606209809,3,0.01,10,0.24,0.44695813999999984,1.0,0.32180986079999985,0.9997482883368869,1,0.002307,21305.400486186918,7.293326288300621,0.0729516256580274,0.0,70.38468166085971,0.15590400838434773,244.70643176070024
43,10,28,26.9184365,28.0,0.0001,807.1213129037762,12.230953891711795,1733.2059299349335,0.0026028889015963226,581.03123705,9216439.258919805,765806.0301882956,0.6780706637070378,1.6876828017053531,34.47710771079662,0,2.365753465412391,2577.1701040149187,9984822.459212117,0.00025810875601871026,1.9390010351528382,0.00025810875601871026,12.918436499999999,12.918436499999999,10000000,0.173,2419.973871943502,3,0.01,10,0.24,0.45652508000000014,1.0,0.3286980576000001,0.9997204506441814,1,0.002307,21262.325470327993,8.068956826606865,0.08071213129037763,4.7818574116278585,85.66827561710397,0.17332059299349337,275.2250435763937
44,10,28,26.5470344,28.0,0.0001,895.9959758045688,11.893288421104712,1922.5893773012297,0.002860997657615033,593.9496735499999,9197313.613321017,787068.3556586236,0.7587827949974155,1.8610033946988465,39.258965122424485,0,2.6197861896962618,2860.4641044179193,9987242.43308406,0.00028641180221501927,1.9954134216157202,0.00028641180221501927,12.547034400000001,12.547034400000001,10000000,0.173,2029.9014489308597,3,0.01,10,0.24,0.4862372479999999,1.0,0.3500908185599999,0.9996890858715992,1,0.002307,21218.20260593159,8.95717397996701,0.0895995975804569,5.0746613498439,91.55047475581354,0.19225893773012298,323.58243706309827
45,10,28,26.5633343,28.0,0.0001,991.339363592925,11.907716063814851,2154.429080670784,0.003147409459830052,606.49670795,9177792.772552975,808286.5582645552,0.8483823925778724,2.0532623324289694,44.333626472268385,0,2.901644725006842,3193.0037154609845,9989272.334532991,0.00031964327415749254,2.0502039648471615,0.00031964327415749254,12.563334300000001,12.563334300000001,10000000,0.173,1703.293827197954,3,0.01,10,0.24,0.4849332559999999,0.9548164316375547,0.3333760135749365,0.9996522155906489,1,0.002307,21173.168026279713,9.909945912178912,0.0991339363592925,13.51857701552633,95.86507942631985,0.21544290806707841,340.37382629454436
46,10,28,25.964823250000002,28.0,0.0001,1083.4966779795382,11.399927685271226,2398.7223846309416,0.0034670527339875443,619.0600422499999,9157972.614581686,829459.7262908348,0.9475163289371649,2.2687052404960477,57.85220348779471,0,3.2162215694332126,3543.287487667708,9990975.628360188,0.0003546487970213641,2.1050656866812223,0.0003546487970213641,11.964823250000002,11.964823250000002,10000000,0.173,1429.7576063028553,3,0.01,10,0.24,0.5328141399999998,0.9054408819869,0.3473508274968178,0.9996132422269913,1,0.002307,21127.44292183995,10.830776272173004,0.10834966779795382,6.966064274148573,103.0993504764369,0.23987223846309416,386.20791005721924
47,10,28,26.3366823,28.0,0.0001,1190.3523907862016,11.710186611557747,2681.591071973261,0.0038217015310089085,631.0248654999999,9137877.89057982,850587.1692126748,1.0558659967351187,2.508577478959142,64.81826776194329,0,3.5644434756942607,3940.3261739971003,9992405.385966491,0.00039433209740779364,2.1573138231441042,0.00039433209740779364,12.3366823,12.3366823,10000000,0.173,1200.5967429922414,3,0.01,10,0.24,0.503065416,0.8584175591703062,0.31092493428411455,0.9995689778465758,1,0.002307,21081.084393567646,11.898393225353914,0.11903523907862017,6.523766638476772,111.32262425414343,0.2681591071973261,379.9507131679719
48,10,28,26.0402145,28.0,0.0001,1306.9306063881436,11.46149416121043,2949.951001779892,0.0042160336284167025,643.3615477999999,9117605.55382285,871668.2536062425,1.174901235813739,2.776736586156468,71.34203440042006,0,3.951637821970207,4332.1752803904255,9993605.982709484,0.0004334947053031481,2.2111857982532745,0.0004334947053031481,12.040214500000001,12.040214500000001,10000000,0.173,1008.5576067750479,3,0.01,10,0.24,0.5267828399999999,0.809932781572053,0.3071942574376504,0.9995250816866937,1,0.002307,21034.31611266932,13.063099211089494,0.13069306063881436,6.807431029042997,123.72169685407721,0.29499510017798924,411.29090619849933
49,10,28,26.28369525,28.0,0.0001,1436.7772783636285,11.664949337028984,3237.225216024136,0.00464952833371985,655.4017623,9097155.441311548,892702.5697189118,1.3055942964525533,3.071731686334457,78.14946542946306,0,4.37732598278701,4756.529285800015,9994614.54031626,0.00047590922757582445,2.2637631541484713,0.00047590922757582445,12.283695250000001,12.283695250000001,10000000,0.173,847.5678948802225,3,0.01,10,0.24,0.5073043799999999,0.7626131612663758,0.27855143780837666,0.9994774142728291,1,0.002307,20987.137703105742,14.360264390648322,0.14367772783636285,6.364054393365451,0.0,0.3237225216024136,410.0072293323522
50,10,28,26.65550575,28.0,0.0001,1444.629810633075,11.989963576176743,3646.908722834886,0.005125437561295675,667.68545755,9076591.504009599,913689.7074220175,1.449272024288916,3.395454207936871,84.51351982282851,0,4.844726232225787,5180.8967795230155,9995462.10821114,0.0005183248881777039,2.3174037447598255,0.0005183248881777039,12.65550575,12.65550575,10000000,0.173,712.5626079841377,3,0.01,10,0.24,0.47755954,0.7143366297161571,0.2456195560505268,0.9994295280094144,1,0.002307,20939.696699750148,14.43805689789344,0.14446298106330752,6.730646593192429,293.0618137339195,0.3646908722834886,364.6269125492833
51,10,28,26.42546825,28.0,0.0001,1745.2545716906322,11.786778575253619,3718.109130777966,0.005643762449473379,680.3409633,9055985.304948386,934629.4041217676,1.5937350053522237,3.7601450802203593,91.24416641602095,0,5.353880085572583,5559.961748970192,9996174.670819124,0.0005562089431271001,2.3726679620087334,0.0005562089431271001,12.425468250000002,12.425468250000002,10000000,0.173,599.3087598807454,3,0.01,10,0.24,0.49596253999999984,0.6645988341921398,0.23732361063862015,0.99938642233909,1,0.002307,20892.15819851593,17.441837224728417,0.17452545716906323,17.005507083315514,171.67023774689636,0.3718109130777966,423.93597863436383
52,10,28,26.5646841,28.0,0.0001,1917.1866141217724,11.908912391110954,3970.003060752356,0.0061999713926004785,692.76643155,9035251.07769389,955521.5623202835,1.768260462521287,4.131955993298156,108.24967349933647,0,5.900216455819443,6001.339564829284,9996773.979579004,0.0006003276234001661,2.426927648689956,0.0006003276234001661,12.564684100000001,12.564684100000001,10000000,0.173,504.2587475986696,3,0.01,10,0.24,0.4848252719999999,0.6157651161790396,0.2149477127565224,0.9993362269641567,1,0.002307,20844.324336239806,19.159140373426386,0.19171866141217725,16.80388788831208,187.94939088707432,0.3970003060752356,421.82134016491466
53,10,28,26.4904117,28.0,0.0001,2107.299538832549,11.843440114307553,4203.478009724121,0.0068002990160006445,705.33111565,9014470.031624712,976365.8866565233,1.9599791239334643,4.528956299373392,125.05356138764854,0,6.488935423306856,6442.320045367625,9997278.238326602,0.0006444073968722487,2.4817952648471615,0.0006444073968722487,12.4904117,12.4904117,10000000,0.173,424.45963535874836,3,0.01,10,0.24,0.49076706400000003,0.5663842616375546,0.20013317364936278,0.9992858460658721,1,0.002307,20796.382462958212,21.05794602576506,0.2107299538832549,16.26783896976903,226.27823722415366,0.42034780097241214,431.4393568673347
54,10,28,26.338974450000002,28.0,0.0001,2338.157153158815,11.712151435072897,4408.218781566329,0.007444706412872893,717.82152735,8993645.611494219,997162.2691194816,2.1707090778167193,4.949304100345804,141.3214003574176,0,7.120013178162523,6894.817348260724,9997702.69796196,0.0006896401660019595,2.5363385473799127,0.0006896401660019595,12.338974450000002,12.338974450000002,10000000,0.173,357.4373827936463,3,0.01,10,0.24,0.5028820439999998,0.5172953073580786,0.18729973549140388,0.9992339551827171,1,0.002307,20748.340525717165,23.363660199896447,0.23381571531588152,17.46259067624078,244.70643176070024,0.44082187815663293,447.60073755516447
55,10,28,26.3005318,28.0,0.0001,2588.530838727855,11.679285477665477,4610.672265482637,0.008134346578874851,730.1605018,8972783.74395354,1017910.6096451987,2.404524793132601,5.390125978502438,158.78399103365837,0,7.794650771635038,7365.781746015786,9998060.135344755,0.0007367210885216183,2.5902205318777294,0.0007367210885216183,12.300531800000002,12.300531800000002,10000000,0.173,301.1235585620862,3,0.01,10,0.24,0.5059574559999999,0.4688015213100435,0.17077941006549072,0.999179770701486,1,0.002307,20700.21219730082,25.864076498938235,0.25885308387278555,17.273246718931556,275.2250435763937,0.46106722654826376,451.7051726377394
56,10,28,26.010872749999997,28.0,0.0001,2872.0878590003827,11.437454041316263,4786.691327317434,0.00887106766739647,742.4610336000001,8951907.086065665,1038610.8218424995,2.663377877005386,5.851193205050701,176.0572377525899,0,8.514571082056086,7843.350995152463,9998361.258903317,0.0007844636527979157,2.643934644541485,0.0007844636527979157,12.010872749999997,12.010872749999997,10000000,0.173,253.78854401634695,3,0.01,10,0.24,0.5291301800000002,0.42045881991266365,0.16018376476534227,0.9991246016225285,1,0.002307,20652.04974755349,28.695736379486583,0.2872087859000383,16.602934501687336,323.58243706309827,0.47866913273174344,469.6591085979953
57,10,28,26.10375655,28.0,0.0001,3207.47588915538,11.513903061334176,4932.2893297196,0.009655531320194385,754.47190635,8931010.47001715,1059262.871590053,2.9505866629054243,6.329862337782445,192.66017225427726,0,9.28044900068787,8341.705840129945,9998615.047447333,0.000834286128683352,2.6963838705240177,0.000834286128683352,12.10375655,12.10375655,10000000,0.173,213.9841454463192,3,0.01,10,0.24,0.521699476,0.37325451652838404,0.14020321369499372,0.9990668556651501,1,0.002307,20603.841254329567,32.04482851200247,0.320747588915538,18.050616505835585,726.5817363517635,0.49322893297195997,459.278793968771
