,p_opt,ip_opt,Temp,ip,RRDD,I,p,L,AUDPC,GDUsum,H,HSEN,LeakI,LeakL,R,LAT,CumuLeak,DIS,TOTSITES,Sev,DVS8,RAUPC,GDU,RTinc,SITEmax,RRG,RG,Rc_W,RRLEX,inocp,RcOpt,RcT,RcA,Rc,COFR,Agg,RRSEN,RSEN,RLEX,RDI,REM,RT,RDL,RI
88,14,28,25.8087247,28.0,0.0001,2242.2457518751,15.784346034073483,294.0285353762244,0.011693585236045915,1116.9248998500002,8319626.03355898,1676962.6642741,5.974285274251923,4.395174414086062,855.486061075032,0,10.369459688337985,3402.129808014694,9999990.827641094,0.00034021329285731204,4.279148034279477,0.00034021329285731204,11.808724699999999,11.808724699999999,10000000,0.173,1.3201733097852284,3,0.01,10,0.13999999999999999,0.545302024,0.0001,2.2902685008e-05,0.9995912389407753,1,0.002307,19193.377359420567,22.413292091265212,0.22422457518751,59.891656787606856,32.021078689380204,0.029402853537622443,10.051332456875855
89,14,28,25.66547385,28.0,0.0001,2236.564241292951,15.626606534182507,272.0293862901824,0.012033798528903227,1128.7336245500003,8300401.51174832,1696156.0416335205,6.198509849439432,4.424577267623684,915.3777178626389,0,10.623087117063116,3434.594432562835,9999992.147814404,0.0003434597129472246,4.330714517685591,0.0003434597129472246,11.665473850000001,11.665473850000001,10000000,0.173,1.1275498722399457,3,0.01,10,0.13999999999999999,0.5567620919999998,0.0001,2.3384007863999994e-05,0.9995863846072292,1,0.002307,19149.026387603375,22.356391638958314,0.22365642412929512,66.72259855076624,30.47573042813017,0.027202938629018243,10.052278203789607
90,14,28,25.6125987,28.0,0.0001,2222.450108385144,15.56917718003737,251.57873112721282,0.012377258241850451,1140.3990984000002,8281221.204240747,1715305.068021124,6.4221662735687275,4.451780206252702,982.1003164134052,0,10.87394647982143,3467.0031024055834,9999993.275364276,0.0003467005433840443,4.381655451528385,0.0003467005433840443,11.6125987,11.6125987,10000000,0.173,0.9634057898813101,3,0.01,10,0.13999999999999999,0.560992104,0.0001,2.3561668367999997e-05,0.9995815167673622,1,0.002307,19104.777418183403,22.21520050279411,0.22224501083851442,144.94449473463337,28.916017720047883,0.025157873112721284,10.052342718697545
91,14,28,25.516780699999998,28.0,0.0001,2128.414586862514,15.466174706061377,232.68989825274977,0.012723958785234496,1152.0116971000002,8262085.122685132,1734409.8454393074,6.644411284407242,4.476938079365423,1127.0448111480384,0,11.121349363772666,3499.2706456270753,9999994.238770066,0.0003499272661638516,4.432365489519651,0.0003499272661638516,11.516780699999998,11.516780699999998,10000000,0.173,0.8234760578140708,3,0.01,10,0.13999999999999999,0.5686575440000001,0.0001,2.3883616848e-05,0.9995766457059648,1,0.002307,19060.6304780346,21.275135134076788,0.21284145868625143,74.74491445307018,27.375982660478755,0.023268989825274977,10.050812717593171
92,14,28,25.302892399999998,28.0,0.0001,2102.1079487453135,15.241094104801952,215.34145932003892,0.013073886051398347,1163.5284778000002,8242993.989735303,1753470.475917342,6.857252743093493,4.500207069190698,1201.7897256011086,0,11.35745981228419,3530.596593478745,9999995.062246123,0.00035305983368013076,4.482657108296944,0.00035305983368013076,11.302892399999998,11.302892399999998,10000000,0.173,0.704142446668653,3,0.01,10,0.13999999999999999,0.5857686080000002,0.0001,2.4602281536000004e-05,0.9995718685421333,1,0.002307,19016.587234319348,21.01207970204624,0.21021079487453137,78.54981062397897,48.68547731182322,0.021534145932003892,10.05169451004866
93,14,28,25.343905,28.0,0.0001,2093.0454843403295,15.283743725733219,176.68614237233237,0.013426945885078478,1174.8313702000003,8223947.042869219,1772487.0631516613,7.067463537968025,4.521741215122702,1280.3395362250876,0,11.589204753090726,3561.66036769084,9999995.766388569,0.00035616618755600826,4.5320147170305685,0.00035616618755600826,11.343905,11.343905,10000000,0.173,0.6023340344698531,3,0.01,10,0.13999999999999999,0.5824876,0.0001,2.44644792e-05,0.9995671034214416,1,0.002307,18972.645927899288,20.921394121113916,0.20930454843403296,76.16984201687703,0.0,0.01766861423723324,10.0511831011311
94,14,28,25.49564475,28.0,0.0001,2037.5877318961323,15.443637179253452,186.71965685922623,0.013783112072634487,1186.1752752000002,8204944.026698131,1791459.7090795606,7.276768086402058,4.539409829359935,1356.5093782419647,0,11.816177915761994,3592.6329449130853,9999996.368722605,0.00035926342494982394,4.5815514200873375,0.00035926342494982394,11.49564475,11.49564475,10000000,0.173,0.515443600508041,3,0.01,10,0.13999999999999999,0.57034842,0.0001,2.3954633639999995e-05,0.9995623296704544,1,0.002307,18928.80596959259,20.366959402020353,0.20375877318961325,0.0,39.75359204216673,0.018671965685922623,10.048788305083615
95,14,28,25.3451034,28.0,0.0001,2097.50452456713,15.284993549528012,156.9961811564572,0.014142375497584311,1197.6709199500003,8185985.320424432,1810388.5150491532,7.480526859591671,4.558081795045858,1356.5093782419647,0,12.038608654637528,3623.0486926201893,9999996.884166205,0.00036230498215022967,4.631750742139739,0.00036230498215022967,11.3451034,11.3451034,10000000,0.173,0.4412567358290078,3,0.01,10,0.13999999999999999,0.582391728,0.0001,2.4460452576000005e-05,0.999557604157693,1,0.002307,18885.068234219165,20.965765972862414,0.209750452456713,72.65703696431214,0.0,0.01569961811564572,10.05128321242987
96,14,28,25.278453900000002,28.0,0.0001,2045.6035031232234,15.21579312922846,167.03176475077143,0.014504680479734541,1209.0160233500003,8167069.676397763,1829273.5832833725,7.690277312048384,4.5737814131615036,1429.1664152062767,0,12.264058725209887,3654.065741805481,9999997.32542294,0.0003654066719113783,4.681292678384281,0.0003654066719113783,11.278453900000002,11.278453900000002,10000000,0.173,0.3778918094460928,3,0.01,10,0.13999999999999999,0.5877236879999997,0.0001,2.468439489599999e-05,0.9995527855478751,1,0.002307,18841.42984344964,20.446886796733093,0.20456035031232234,74.9507961293439,16.193091213418963,0.016703176475077144,10.050471902808436
97,14,28,25.30026225,28.0,0.0001,2007.0881246537192,15.238367092637418,160.87244226368583,0.014870087151645919,1220.2944772500002,8148198.127087424,1848115.0131268222,7.894837662360706,4.5904845896365805,1504.1172113356206,0,12.485322251997285,3684.563100505023,9999997.703314751,0.00036845639467333896,4.730543568777294,0.00036845639467333896,11.30026225,11.30026225,10000000,0.173,0.3237495434387415,3,0.01,10,0.13999999999999999,0.58597902,0.0001,2.4611118839999997e-05,0.9995480107797748,1,0.002307,18797.893179190687,20.06180942457334,0.20070881246537192,73.09674079481437,24.73017966685393,0.016087244226368584,10.049374357589361
98,14,28,24.9578324,28.0,0.0001,1978.5826641378667,14.891470827648538,146.1755497101949,0.015238543546319257,1231.5947395000003,8129370.446473994,1866912.9063060128,8.095546474826078,4.606571833862949,1577.213952130435,0,12.702118308689027,3714.6742842871854,9999998.027064294,0.00037146750171686835,4.779889692139739,0.00037146750171686835,10.957832400000001,10.957832400000001,10000000,0.173,0.2774699463144122,3,0.01,10,0.13999999999999999,0.6152709499999999,0.0001,2.5841379899999993e-05,0.9995432638132845,1,0.002307,18754.457720015507,19.77678973836747,0.19785826641378668,146.56198140255702,10.053717838793407,0.01461755497101949,10.051105953683157
99,14,28,25.03801955,28.0,0.0001,1861.6533320460567,14.971280088793327,146.15832027011362,0.015610011048036125,1242.5525719000002,8110586.438328233,1885667.3640260282,8.293404741239865,4.621189388833969,1723.775933532992,0,12.914594130073834,3744.502179979236,9999998.30453424,0.00037445028148468676,4.827740488646289,0.00037445028148468676,11.038019550000001,11.038019550000001,10000000,0.173,0.2378961336763,3,0.01,10,0.13999999999999999,0.6069584359999999,0.0001,2.5492254311999993e-05,0.9995385322329798,1,0.002307,18711.123013223234,18.60794239039952,0.18616533320460568,68.09651260100692,10.054229232784285,0.014615832027011362,10.04743583996391
100,14,28,25.44154245,28.0,0.0001,1822.0328257350288,15.386245364983738,146.13691104526623,0.015984461329520812,1253.5905914500001,8091846.897832912,1904378.4870392515,8.47957007444447,4.635805220860981,1791.872446133999,0,13.115375295305451,3773.1575582095993,9999998.542430375,0.0003773158108173664,4.875941447379914,0.0003773158108173664,11.44154245,11.44154245,10000000,0.173,0.2040436432973544,3,0.01,10,0.13999999999999999,0.574676604,0.0001,2.4136417367999998e-05,0.9995339260572516,1,0.002307,18667.89089330053,18.211836237121215,0.1822032825735029,72.39739313851302,10.05689965848275,0.014613691104526623,10.043956848045683
101,14,28,25.338967500000003,28.0,0.0001,1777.7219652095462,15.278596510852836,146.10935454372463,0.01636177714033818,1265.0321339000002,8073150.95519017,1923046.377932552,8.661773357017974,4.650418911965507,1864.269839272512,0,13.31219226898348,3801.413351294766,9999998.746474016,0.00038014138278118665,4.925904514847162,0.00038014138278118665,11.338967500000003,11.338967500000003,10000000,0.173,0.17507434762723179,3,0.01,10,0.13999999999999999,0.5828825999999998,0.0001,2.448106919999999e-05,0.9995293505300216,1,0.002307,18624.759353623722,17.76885281308851,0.17777219652095463,67.5064013314738,0.0,0.014610935454372464,10.043500051532183
102,14,28,25.408347749999997,28.0,0.0001,1727.8066444946398,15.351243036922016,156.13824365980244,0.016741918523119365,1276.3711014000003,8054498.558558029,1941671.1372861757,8.83954555353893,4.66502984741988,1931.7762406039858,0,13.50457540095881,3829.2257041593866,9999998.921548365,0.00038292261171229036,4.97541965676856,0.00038292261171229036,11.408347749999997,11.408347749999997,10000000,0.173,0.1502744976223458,3,0.01,10,0.13999999999999999,0.5773321800000002,0.0001,2.4247951560000005e-05,0.9995248113744346,1,0.002307,18581.728274593373,17.2698561043,0.172780664449464,64.26268436448301,20.107713327950144,0.015613824365980244,10.041875863426524
103,14,28,25.44786095,28.0,0.0001,1700.7487488979575,15.39292603172315,146.05679237091283,0.017124841134831655,1287.7794491500003,8035889.668825965,1960252.865560769,9.012326217988393,4.68064367178586,1996.0389249684688,0,13.692969889774254,3856.5374361271133,9999999.071822863,0.00038565377940821344,5.025237769213975,0.00038565377940821344,11.447860949999999,11.447860949999999,10000000,0.173,0.12903601289445973,3,0.01,10,0.13999999999999999,0.574171124,0.0001,2.4115187208e-05,0.9995203160227716,1,0.002307,18538.797565981502,16.999329269738197,0.17007487488979575,61.95262493924967,0.0,0.014605679237091284,10.040994200775017
