ID,latitude,longitude,DOY,maximum_temperature,minimum_temperature,wind_speed,precipitation,precipitation_severity,Crop,Area,Field
COORD:-10.223111/-48.546598DOY:235,-10.223111,-48.546598,235,36.3527357,21.7337568,2.51600807,0.02435335,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:236,-10.223111,-48.546598,236,36.7195233,21.7228188,2.47059596,0.0598092,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:237,-10.223111,-48.546598,237,36.5756411,22.2232238,2.44790872,0.04957423,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:238,-10.223111,-48.546598,238,36.7777106,21.6639474,2.33884826,0.05302963,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:239,-10.223111,-48.546598,239,37.2615815,21.8590837,2.29328851,0.01568059,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:240,-10.223111,-48.546598,240,37.5166143,21.5318025,2.22626782,0.03123048,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:241,-10.223111,-48.546598,241,37.7409728,22.2000479,2.24995022,0.03778277,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:242,-10.223111,-48.546598,242,37.6894673,22.1752448,2.31469554,0.07950412,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:243,-10.223111,-48.546598,243,37.1174729,21.5772347,2.27520491,0.03564689,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:244,-10.223111,-48.546598,244,37.3948644,21.9705992,2.24727115,0.0148443,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:245,-10.223111,-48.546598,245,38.1013765,22.3789098,2.20615644,0.01436089,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:246,-10.223111,-48.546598,246,37.9245974,22.8030232,2.40656834,0.02466232,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:247,-10.223111,-48.546598,247,37.3722102,22.405063,2.35246694,0.01367012,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:248,-10.223111,-48.546598,248,37.5033783,22.6530597,2.35814485,0.07630704,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:249,-10.223111,-48.546598,249,37.1284208,22.6724737,2.49153131,0.0663222,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:250,-10.223111,-48.546598,250,37.4464751,22.4371731,2.38288998,0.27321908,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:251,-10.223111,-48.546598,251,37.6053579,22.0693502,2.33232144,0.18268821,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:252,-10.223111,-48.546598,252,37.3368871,22.8767848,2.31300742,0.17236938,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:253,-10.223111,-48.546598,253,37.2305098,22.4252335,2.43627685,0.37941544,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:254,-10.223111,-48.546598,254,37.5335156,22.6819602,2.45006789,0.38882763,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:255,-10.223111,-48.546598,255,37.4818171,23.0116633,2.37095509,0.27322595,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:256,-10.223111,-48.546598,256,37.4324366,22.8421131,2.31311235,0.27160774,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:257,-10.223111,-48.546598,257,37.8795904,23.4715486,2.27251568,0.13208578,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:258,-10.223111,-48.546598,258,38.7515341,22.5156199,2.15238363,0.08336668,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:259,-10.223111,-48.546598,259,38.8006739,23.0076292,2.20161101,0.28864762,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:260,-10.223111,-48.546598,260,38.4566891,22.940147,2.11138605,0.64556151,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:261,-10.223111,-48.546598,261,38.4065303,22.5311103,2.14659837,0.10532271,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:262,-10.223111,-48.546598,262,38.6084311,23.0407305,2.20129403,0.11287064,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:263,-10.223111,-48.546598,263,37.9054976,23.3366943,2.29632915,0.2639598,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:264,-10.223111,-48.546598,264,37.7277691,22.9902426,2.19952827,0.64473188,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:265,-10.223111,-48.546598,265,37.6569797,22.8596867,2.09072168,1.10099084,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:266,-10.223111,-48.546598,266,38.2230321,22.6114585,2.08498143,0.33623597,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:267,-10.223111,-48.546598,267,38.3886647,22.7397965,1.96174296,1.15389208,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:268,-10.223111,-48.546598,268,37.9444803,22.5624645,1.98079186,1.16157846,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:269,-10.223111,-48.546598,269,37.3901537,22.9013513,1.89127356,1.88939736,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:270,-10.223111,-48.546598,270,37.4048109,22.7904131,1.99777401,1.11149735,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:271,-10.223111,-48.546598,271,37.1094724,23.0754498,2.04901739,1.41664292,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:272,-10.223111,-48.546598,272,37.0641479,23.4261098,1.97129529,0.83415183,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:273,-10.223111,-48.546598,273,37.259547,23.9251679,1.96351946,1.1752069,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:274,-10.223111,-48.546598,274,36.845408,23.7217316,1.99669456,1.70174483,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:275,-10.223111,-48.546598,275,37.2881528,23.4062757,1.9091003,1.33180317,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:276,-10.223111,-48.546598,276,37.2924633,23.2398397,1.94845571,2.00941895,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:277,-10.223111,-48.546598,277,36.9596706,23.3587604,1.85159886,2.0680858,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:278,-10.223111,-48.546598,278,37.3246129,23.7360353,1.9059924,2.77903212,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:279,-10.223111,-48.546598,279,36.7559153,23.5110763,2.14817098,1.04000415,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:280,-10.223111,-48.546598,280,37.1923955,23.4344698,1.95473291,2.45933594,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:281,-10.223111,-48.546598,281,36.9965994,23.4988244,1.97525921,1.48293709,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:282,-10.223111,-48.546598,282,37.5504187,23.4350096,1.95609232,1.63359608,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:283,-10.223111,-48.546598,283,36.7938827,23.3260627,1.96379099,3.90641825,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:284,-10.223111,-48.546598,284,37.2138898,23.5419479,1.98954206,4.35930139,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:285,-10.223111,-48.546598,285,36.9085358,23.2082209,1.89781363,3.51844904,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:286,-10.223111,-48.546598,286,36.5397314,23.1814543,1.95864593,4.91053348,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:287,-10.223111,-48.546598,287,36.2840845,23.0067861,1.99412187,3.21094641,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:288,-10.223111,-48.546598,288,37.1567058,23.204393,2.0227477,2.13816101,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:289,-10.223111,-48.546598,289,36.3724532,23.3824305,2.00818825,2.97531157,0,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:290,-10.223111,-48.546598,290,36.6150137,22.9131925,1.93971749,3.51590731,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:291,-10.223111,-48.546598,291,35.8660353,23.2387405,1.9755329,2.42376116,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:292,-10.223111,-48.546598,292,36.2495643,22.7535857,1.9009911,2.79083697,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:293,-10.223111,-48.546598,293,35.5806918,23.1938315,1.82317049,7.48196153,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:294,-10.223111,-48.546598,294,36.4043945,22.9549536,1.81697069,4.23476583,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:295,-10.223111,-48.546598,295,35.067526,22.9161489,1.87564318,6.65899792,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:296,-10.223111,-48.546598,296,35.7219049,22.3798887,1.91810367,3.24733473,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:297,-10.223111,-48.546598,297,35.9302064,22.7256123,1.9370926,4.46929366,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:298,-10.223111,-48.546598,298,35.2202124,22.8635727,1.89575815,5.65567675,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:299,-10.223111,-48.546598,299,35.5500465,22.8802481,1.92475538,6.05127203,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:300,-10.223111,-48.546598,300,35.5153872,22.3977466,1.86508419,6.22211849,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:301,-10.223111,-48.546598,301,34.6339198,22.5858014,1.74648723,4.70282654,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:302,-10.223111,-48.546598,302,35.4600341,22.4500796,1.7467827,4.34303243,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:303,-10.223111,-48.546598,303,34.2163401,22.5308878,1.76552419,10.6816997,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:304,-10.223111,-48.546598,304,34.272354,22.413556,1.82377659,4.54901382,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:305,-10.223111,-48.546598,305,34.9027671,22.1282202,1.75423544,4.86803216,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:306,-10.223111,-48.546598,306,34.778329,22.6192614,1.83942603,4.02196448,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:307,-10.223111,-48.546598,307,34.5498297,22.2121345,1.82367468,6.23707346,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:308,-10.223111,-48.546598,308,33.5449242,22.5338963,1.85921052,5.58556126,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:309,-10.223111,-48.546598,309,34.2695435,21.9230418,1.83427108,4.6440211,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:310,-10.223111,-48.546598,310,34.2109813,22.1417686,1.84455916,6.26463757,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:311,-10.223111,-48.546598,311,34.0881295,22.0160153,1.67200338,6.02693098,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:312,-10.223111,-48.546598,312,33.9763682,22.2923928,1.74177398,5.20602288,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:313,-10.223111,-48.546598,313,33.5621359,22.3916993,1.83953161,5.05447486,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:314,-10.223111,-48.546598,314,33.5286942,22.1493063,1.86008067,7.28925318,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:315,-10.223111,-48.546598,315,33.3808443,22.3071739,1.73065243,8.49766084,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:316,-10.223111,-48.546598,316,33.8809745,22.0343732,1.6761387,6.78451951,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:317,-10.223111,-48.546598,317,32.8618342,22.1252405,1.90241776,7.46561107,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:318,-10.223111,-48.546598,318,32.8742589,22.0669783,1.77494402,7.74371485,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:319,-10.223111,-48.546598,319,33.3815902,21.9075407,1.71235022,5.06541571,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:320,-10.223111,-48.546598,320,33.0045298,22.0829355,1.71599316,7.20162413,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:321,-10.223111,-48.546598,321,32.7137325,21.9572576,1.86386688,9.42383246,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:322,-10.223111,-48.546598,322,33.2910424,22.1374139,1.73459826,9.03255866,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:323,-10.223111,-48.546598,323,34.1696912,22.3135629,1.62220117,8.40387503,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:324,-10.223111,-48.546598,324,34.1724011,22.0275352,1.57227298,7.46781417,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:325,-10.223111,-48.546598,325,33.5976259,22.0800994,1.67652056,9.50057592,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:326,-10.223111,-48.546598,326,32.7412463,21.8922149,1.6574918,10.4393482,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:327,-10.223111,-48.546598,327,32.5357533,21.948363,1.64343062,7.75419023,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:328,-10.223111,-48.546598,328,32.0800362,21.5523738,1.65904635,10.018921,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:329,-10.223111,-48.546598,329,33.3608018,21.7891835,1.57446842,5.95447952,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:330,-10.223111,-48.546598,330,32.7493221,22.1244486,1.51003858,8.02498837,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:331,-10.223111,-48.546598,331,33.3374648,21.897397,1.53625761,7.82180646,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:332,-10.223111,-48.546598,332,31.9812562,21.7229076,1.60375813,14.7827555,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:333,-10.223111,-48.546598,333,31.4556859,21.7723909,1.54843065,10.8990679,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:334,-10.223111,-48.546598,334,32.8942448,21.4897764,1.5716403,9.12184802,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:335,-10.223111,-48.546598,335,31.2530769,21.7565691,1.64881023,10.5679892,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:336,-10.223111,-48.546598,336,31.5042798,21.892965,1.57001537,14.3966371,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:337,-10.223111,-48.546598,337,32.3816363,21.4854827,1.55187347,14.6721724,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:338,-10.223111,-48.546598,338,32.0177872,21.9837922,1.54742482,10.641365,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:339,-10.223111,-48.546598,339,32.1345576,21.9994111,1.54974239,13.0229806,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:340,-10.223111,-48.546598,340,32.1897264,21.8087654,1.47966155,9.35726947,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:341,-10.223111,-48.546598,341,32.442302,21.9853886,1.51705209,7.47330785,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:342,-10.223111,-48.546598,342,32.2113297,21.8763683,1.54082276,7.87813035,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:343,-10.223111,-48.546598,343,31.6624523,21.8690298,1.4918643,12.3494784,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:344,-10.223111,-48.546598,344,31.6739346,21.9489123,1.56774683,10.380406,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:345,-10.223111,-48.546598,345,31.9023304,21.8074776,1.58159136,7.37478827,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:346,-10.223111,-48.546598,346,32.4769323,21.5991142,1.55091525,9.84848101,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:347,-10.223111,-48.546598,347,31.8616216,21.9752514,1.50982896,12.9496173,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:348,-10.223111,-48.546598,348,31.441251,21.6528178,1.51060478,7.9208109,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:349,-10.223111,-48.546598,349,31.5537289,21.5729397,1.39743246,11.5379387,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:350,-10.223111,-48.546598,350,30.3845389,21.5451076,1.49908933,14.7786428,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:351,-10.223111,-48.546598,351,31.3660528,21.3073118,1.63323356,10.4665687,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:352,-10.223111,-48.546598,352,30.6588752,21.4215538,1.62895626,14.1751084,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:353,-10.223111,-48.546598,353,30.8643829,21.7030076,1.62249596,12.6598499,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:354,-10.223111,-48.546598,354,31.9486949,21.3623166,1.56538594,7.12236642,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:355,-10.223111,-48.546598,355,31.5361948,21.3147417,1.55699328,12.3972001,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:356,-10.223111,-48.546598,356,31.4970328,21.6323354,1.48325208,11.7948781,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:357,-10.223111,-48.546598,357,31.3748184,21.606005,1.44436176,6.88287605,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:358,-10.223111,-48.546598,358,31.1542262,21.5237227,1.47400677,8.57799642,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:359,-10.223111,-48.546598,359,31.3498353,21.2512283,1.43829698,12.03659,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:360,-10.223111,-48.546598,360,30.5188927,21.5028528,1.45791068,17.6641394,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:361,-10.223111,-48.546598,361,31.0005028,21.2070103,1.47726586,10.8576263,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:362,-10.223111,-48.546598,362,30.7419039,21.2412689,1.41962338,13.4817367,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:363,-10.223111,-48.546598,363,30.1329469,21.3895333,1.43535942,11.1104221,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:364,-10.223111,-48.546598,364,30.1119776,21.4994438,1.45794336,11.4317967,2,Corn,Breeding,SD01
COORD:-10.223111/-48.546598DOY:365,-10.223111,-48.546598,365,30.9918274,21.3824325,1.40491773,11.3889952,2,Corn,Breeding,SD01
