ID,latitude,longitude,DOY,maximum_temperature,minimum_temperature,wind_speed,precipitation,precipitation_severity,Crop,Area,Field
COORD:36.2167/57.6667DOY:96,36.2167,57.6667,96,23.8,10.4,3.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:97,36.2167,57.6667,97,24.3,10.7,6.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:98,36.2167,57.6667,98,19.3,11,6.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:99,36.2167,57.6667,99,23,8.1,5.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:100,36.2167,57.6667,100,23.9,11,5.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:101,36.2167,57.6667,101,28.6,10.3,4.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:102,36.2167,57.6667,102,27.9,12.2,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:103,36.2167,57.6667,103,27.6,15,3.5,0.4,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:104,36.2167,57.6667,104,20.5,13.3,3.88,15,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:105,36.2167,57.6667,105,18.5,10.3,3.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:106,36.2167,57.6667,106,13,11.5,4.88,11.2,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:107,36.2167,57.6667,107,8.2,3.4,4.38,2,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:108,36.2167,57.6667,108,14.9,5.7,3.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:109,36.2167,57.6667,109,17.5,5.5,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:110,36.2167,57.6667,110,23.3,9.2,3.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:111,36.2167,57.6667,111,28.9,14.3,4.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:112,36.2167,57.6667,112,27.4,17.3,3,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:113,36.2167,57.6667,113,30.1,17.3,4.38,0.2,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:114,36.2167,57.6667,114,23.4,13.8,3.25,3,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:115,36.2167,57.6667,115,25.2,12.1,4.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:116,36.2167,57.6667,116,27.7,13.7,5.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:117,36.2167,57.6667,117,28.6,15.5,7,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:118,36.2167,57.6667,118,32.7,16.5,3.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:119,36.2167,57.6667,119,29.4,17.8,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:120,36.2167,57.6667,120,20.8,14,5.12,1,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:121,36.2167,57.6667,121,23.7,13.5,7.25,1,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:122,36.2167,57.6667,122,26.9,13.9,7.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:123,36.2167,57.6667,123,28.8,14.7,6.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:124,36.2167,57.6667,124,30.3,16.7,5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:125,36.2167,57.6667,125,29.9,18.4,4.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:126,36.2167,57.6667,126,31.4,18.2,4.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:127,36.2167,57.6667,127,28.3,19.2,2.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:128,36.2167,57.6667,128,32.8,16.9,3.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:129,36.2167,57.6667,129,34.1,20.5,5.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:130,36.2167,57.6667,130,29.7,18.5,5.75,0.2,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:131,36.2167,57.6667,131,26.1,17.8,3.62,9,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:132,36.2167,57.6667,132,25.8,14,4.5,0.7,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:133,36.2167,57.6667,133,25.4,13.2,2.75,7,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:134,36.2167,57.6667,134,27.8,14,5.25,0.3,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:135,36.2167,57.6667,135,21.8,13.6,2.75,0.7,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:136,36.2167,57.6667,136,23.4,12.8,4.88,0.2,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:137,36.2167,57.6667,137,22.1,14.2,3.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:138,36.2167,57.6667,138,25.3,9.3,2.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:139,36.2167,57.6667,139,27.9,10.4,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:140,36.2167,57.6667,140,28.4,15.7,3.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:141,36.2167,57.6667,141,30.5,17.8,4.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:142,36.2167,57.6667,142,31.8,17.2,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:143,36.2167,57.6667,143,32,17.2,3.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:144,36.2167,57.6667,144,31.9,16.4,3.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:145,36.2167,57.6667,145,34.7,18.2,2.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:146,36.2167,57.6667,146,35.9,20.3,4.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:147,36.2167,57.6667,147,33,20.9,6.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:148,36.2167,57.6667,148,32.1,19.5,4.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:149,36.2167,57.6667,149,32.8,17.4,4.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:150,36.2167,57.6667,150,32.9,21,5.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:151,36.2167,57.6667,151,36.3,20.2,4.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:152,36.2167,57.6667,152,38.4,24.1,3.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:153,36.2167,57.6667,153,35.6,26.3,4.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:154,36.2167,57.6667,154,32.5,18.9,4.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:155,36.2167,57.6667,155,35.7,19.1,5.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:156,36.2167,57.6667,156,40.1,21.9,3.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:157,36.2167,57.6667,157,40.7,27.2,4,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:158,36.2167,57.6667,158,40.5,22.7,4.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:159,36.2167,57.6667,159,33.8,25.5,5.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:160,36.2167,57.6667,160,34.9,21.3,4.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:161,36.2167,57.6667,161,34.7,20.7,3.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:162,36.2167,57.6667,162,36.4,19.8,3.88,0.6,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:163,36.2167,57.6667,163,36.8,23.4,4.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:164,36.2167,57.6667,164,34,23.1,5.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:165,36.2167,57.6667,165,34.8,20.7,5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:166,36.2167,57.6667,166,33.9,20.2,7.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:167,36.2167,57.6667,167,35.8,20.4,5.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:168,36.2167,57.6667,168,35.7,21.3,5.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:169,36.2167,57.6667,169,37.2,24.6,4.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:170,36.2167,57.6667,170,38.2,23.6,5.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:171,36.2167,57.6667,171,37.9,24.9,5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:172,36.2167,57.6667,172,37.5,24.7,6.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:173,36.2167,57.6667,173,38.4,25.2,5.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:174,36.2167,57.6667,174,39.2,24.6,4.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:175,36.2167,57.6667,175,39.7,26.7,5.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:176,36.2167,57.6667,176,36.6,25.5,5.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:177,36.2167,57.6667,177,36.5,21.3,4.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:178,36.2167,57.6667,178,36.5,22.8,3.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:179,36.2167,57.6667,179,36.8,23.3,4.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:180,36.2167,57.6667,180,37.8,20.9,3.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:181,36.2167,57.6667,181,39.4,25.5,4,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:182,36.2167,57.6667,182,39.9,27.1,4.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:183,36.2167,57.6667,183,39.5,21.8,4.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:184,36.2167,57.6667,184,37.6,27.5,6.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:185,36.2167,57.6667,185,36.7,25.9,6.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:186,36.2167,57.6667,186,37.7,21.2,3.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:187,36.2167,57.6667,187,40.1,23.6,3,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:188,36.2167,57.6667,188,41.5,26.5,3.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:189,36.2167,57.6667,189,40.9,23.7,4.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:190,36.2167,57.6667,190,41.5,28,4.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:191,36.2167,57.6667,191,40.5,23.9,3.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:192,36.2167,57.6667,192,37.8,29.1,7,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:193,36.2167,57.6667,193,38.5,27,6,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:194,36.2167,57.6667,194,40.2,22.3,2.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:195,36.2167,57.6667,195,41.1,22.4,3.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:196,36.2167,57.6667,196,41.5,26.7,5.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:197,36.2167,57.6667,197,42.3,30.5,5.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:198,36.2167,57.6667,198,40.7,26.8,4.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:199,36.2167,57.6667,199,41.8,23.8,4,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:200,36.2167,57.6667,200,42.6,26.6,3.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:201,36.2167,57.6667,201,42.8,24.4,3.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:202,36.2167,57.6667,202,43.1,24,4.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:203,36.2167,57.6667,203,42.2,27,4.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:204,36.2167,57.6667,204,42.8,30.7,5.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:205,36.2167,57.6667,205,42.4,30.1,5.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:206,36.2167,57.6667,206,42.2,27.3,5.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:207,36.2167,57.6667,207,40.8,26.5,4.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:208,36.2167,57.6667,208,37.5,24.6,6.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:209,36.2167,57.6667,209,35.8,20.5,5.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:210,36.2167,57.6667,210,36.8,21.1,4,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:211,36.2167,57.6667,211,37.3,21.3,3.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:212,36.2167,57.6667,212,39.3,22.2,4.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:213,36.2167,57.6667,213,39,24.5,4.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:214,36.2167,57.6667,214,37.7,25.8,4.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:215,36.2167,57.6667,215,38,25.7,5.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:216,36.2167,57.6667,216,39.4,25.5,4.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:217,36.2167,57.6667,217,41.4,26.5,4.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:218,36.2167,57.6667,218,40,25.1,3.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:219,36.2167,57.6667,219,38.8,26.6,5.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:220,36.2167,57.6667,220,37.8,26.1,5.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:221,36.2167,57.6667,221,38.8,25.1,4.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:222,36.2167,57.6667,222,40,25.1,5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:223,36.2167,57.6667,223,38.4,23.8,4.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:224,36.2167,57.6667,224,36.9,24.5,5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:225,36.2167,57.6667,225,37.9,22.2,5.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:226,36.2167,57.6667,226,38.4,23.5,6.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:227,36.2167,57.6667,227,38.1,25.4,5.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:228,36.2167,57.6667,228,38.2,25.8,4.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:229,36.2167,57.6667,229,39.6,25.6,4,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:230,36.2167,57.6667,230,40.1,24.2,3.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:231,36.2167,57.6667,231,41.8,26,5.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:232,36.2167,57.6667,232,35.1,24.4,6.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:233,36.2167,57.6667,233,34.7,22.3,6,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:234,36.2167,57.6667,234,34.7,21.5,5.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:235,36.2167,57.6667,235,36.3,20.6,4.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:236,36.2167,57.6667,236,35.9,21.9,4.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:237,36.2167,57.6667,237,34.6,23.4,5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:238,36.2167,57.6667,238,33.9,21.5,4.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:239,36.2167,57.6667,239,34.8,20.6,3.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:240,36.2167,57.6667,240,37.7,21.6,4.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:241,36.2167,57.6667,241,36.9,23.1,7.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:242,36.2167,57.6667,242,35.4,21.8,6.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:243,36.2167,57.6667,243,34,20.1,5.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:244,36.2167,57.6667,244,31.9,17.9,5.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:245,36.2167,57.6667,245,30.2,18.7,4.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:246,36.2167,57.6667,246,30.5,16.9,5.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:247,36.2167,57.6667,247,31.2,14.7,4,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:248,36.2167,57.6667,248,33,15.8,4,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:249,36.2167,57.6667,249,34.8,17.3,3.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:250,36.2167,57.6667,250,37.3,20.7,3.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:251,36.2167,57.6667,251,38.7,22.5,3.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:252,36.2167,57.6667,252,40.4,24.4,3.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:253,36.2167,57.6667,253,40.4,21.7,2.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:254,36.2167,57.6667,254,41.8,23.8,3.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:255,36.2167,57.6667,255,40.5,26.4,4.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:256,36.2167,57.6667,256,34,24,3.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:257,36.2167,57.6667,257,32.2,22.1,4,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:258,36.2167,57.6667,258,32.9,18.2,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:259,36.2167,57.6667,259,35.2,18.2,4.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:260,36.2167,57.6667,260,38.5,19.2,3.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:261,36.2167,57.6667,261,35.7,20.4,2.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:262,36.2167,57.6667,262,33.5,20.8,4.5,5,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:263,36.2167,57.6667,263,27.4,14.6,4.5,2,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:264,36.2167,57.6667,264,27.4,14.4,5.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:265,36.2167,57.6667,265,30,16,3.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:266,36.2167,57.6667,266,31.5,17.6,3.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:267,36.2167,57.6667,267,34.2,19,4.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:268,36.2167,57.6667,268,30.3,19.2,3.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:269,36.2167,57.6667,269,31.2,18.4,4.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:270,36.2167,57.6667,270,29.6,16.9,3.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:271,36.2167,57.6667,271,29.6,17.2,4.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:272,36.2167,57.6667,272,30.1,18,3.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:273,36.2167,57.6667,273,31.4,15.5,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:274,36.2167,57.6667,274,31.1,16.3,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:275,36.2167,57.6667,275,32.7,18.3,3.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:276,36.2167,57.6667,276,30.4,20.2,3.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:277,36.2167,57.6667,277,30,16.8,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:278,36.2167,57.6667,278,32.2,17,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:279,36.2167,57.6667,279,27,20.1,6.12,0.3,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:280,36.2167,57.6667,280,18.2,12.6,5.62,12,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:281,36.2167,57.6667,281,19.9,6.4,5.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:282,36.2167,57.6667,282,23.7,7.1,4,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:283,36.2167,57.6667,283,25.8,8.5,2.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:284,36.2167,57.6667,284,24.8,10,2.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:285,36.2167,57.6667,285,25.8,11.1,3.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:286,36.2167,57.6667,286,22.7,12.6,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:287,36.2167,57.6667,287,21.4,8.3,3.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:288,36.2167,57.6667,288,22.3,10,4,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:289,36.2167,57.6667,289,19.9,13.4,4.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:290,36.2167,57.6667,290,20,7,4.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:291,36.2167,57.6667,291,21,7.2,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:292,36.2167,57.6667,292,23.1,8.2,2.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:293,36.2167,57.6667,293,24.8,10.2,2.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:294,36.2167,57.6667,294,25.1,9.8,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:295,36.2167,57.6667,295,26.8,12.8,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:296,36.2167,57.6667,296,28.3,14.6,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:297,36.2167,57.6667,297,26.6,15.4,1.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:298,36.2167,57.6667,298,27.2,13.8,3.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:299,36.2167,57.6667,299,31.2,18.8,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:300,36.2167,57.6667,300,27.1,14.6,3.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:301,36.2167,57.6667,301,13.5,12.5,4.75,16.6,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:302,36.2167,57.6667,302,15.7,7.2,3.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:303,36.2167,57.6667,303,17,11,2.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:304,36.2167,57.6667,304,11.9,10.4,1.75,5.8,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:305,36.2167,57.6667,305,15.3,5.8,4.12,0.2,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:306,36.2167,57.6667,306,14.9,5.4,4.38,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:307,36.2167,57.6667,307,14.9,3.1,5.29,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:308,36.2167,57.6667,308,17,3.5,5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:309,36.2167,57.6667,309,18.9,4.2,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:310,36.2167,57.6667,310,21.5,8.2,0.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:311,36.2167,57.6667,311,15.7,12.3,1.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:312,36.2167,57.6667,312,17.4,7.8,3.12,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:313,36.2167,57.6667,313,20.4,7.4,2.25,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:314,36.2167,57.6667,314,18.8,8.9,2.88,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:315,36.2167,57.6667,315,20.4,8.8,3,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:316,36.2167,57.6667,316,17.4,9.4,6,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:317,36.2167,57.6667,317,15.6,7.7,5.5,0.4,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:318,36.2167,57.6667,318,14.6,4.4,3.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:319,36.2167,57.6667,319,12.4,5.9,3.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:320,36.2167,57.6667,320,16.4,4.7,1.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:321,36.2167,57.6667,321,17.5,6.3,1,0.2,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:322,36.2167,57.6667,322,19.1,6.1,1.5,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:323,36.2167,57.6667,323,18.4,8.3,2.62,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:324,36.2167,57.6667,324,15.7,7.8,4.75,0,2,Soy,Sabzevar,40743
COORD:36.2167/57.6667DOY:325,36.2167,57.6667,325,16.1,7.9,3.38,0,2,Soy,Sabzevar,40743
